sample_id,modality,official_seq_index,prior_mapping_status,current_script_immediate_cause,tokenizer_char_offset_candidate_exact,candidate_char_start,candidate_char_end,candidate_token,candidate_raw_text_substring,verified_official_feature_row_mapping,remaining_A_source_provenance_gap
20,audio,30,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_audio_timestamp_or_feature_support_metadata; raw_video_audio_is_present; upstream recovery_not_assessed
20,audio,31,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_audio_timestamp_or_feature_support_metadata; raw_video_audio_is_present; upstream recovery_not_assessed
20,audio,32,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_audio_timestamp_or_feature_support_metadata; raw_video_audio_is_present; upstream recovery_not_assessed
20,audio,33,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_audio_timestamp_or_feature_support_metadata; raw_video_audio_is_present; upstream recovery_not_assessed
20,audio,34,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_audio_timestamp_or_feature_support_metadata; raw_video_audio_is_present; upstream recovery_not_assessed
20,audio,35,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_audio_timestamp_or_feature_support_metadata; raw_video_audio_is_present; upstream recovery_not_assessed
20,audio,36,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_audio_timestamp_or_feature_support_metadata; raw_video_audio_is_present; upstream recovery_not_assessed
20,audio,37,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_audio_timestamp_or_feature_support_metadata; raw_video_audio_is_present; upstream recovery_not_assessed
20,audio,38,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_audio_timestamp_or_feature_support_metadata; raw_video_audio_is_present; upstream recovery_not_assessed
20,audio,39,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_audio_timestamp_or_feature_support_metadata; raw_video_audio_is_present; upstream recovery_not_assessed
20,audio,40,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_audio_timestamp_or_feature_support_metadata; raw_video_audio_is_present; upstream recovery_not_assessed
20,audio,41,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_audio_timestamp_or_feature_support_metadata; raw_video_audio_is_present; upstream recovery_not_assessed
20,audio,42,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_audio_timestamp_or_feature_support_metadata; raw_video_audio_is_present; upstream recovery_not_assessed
20,audio,43,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_audio_timestamp_or_feature_support_metadata; raw_video_audio_is_present; upstream recovery_not_assessed
20,vision,1,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,2,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,3,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,4,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,5,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,6,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,7,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,8,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,9,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,10,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,11,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,12,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,13,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,14,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,15,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,16,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,17,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,18,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,19,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,20,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,21,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,22,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,23,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,24,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,25,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,26,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,27,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,28,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,29,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,30,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,31,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,32,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,33,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,34,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,35,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,36,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,37,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,38,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,39,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,40,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,41,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,42,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
20,vision,43,index_only,B_PRECHECK_UNCONDITIONAL_FAIL_CLOSED_INDEX_ONLY_FALLBACK,NA,,,,,False,PKL_has_no_explicit_per_row_video_PTS_or_feature_support_metadata; raw_video_is_present; upstream recovery_not_assessed
