sample_key,video_id,clip_id,official_text,official_text_sha256,source_relpath,source_mp4_sha256,source_label_xlsx_sha256,stage1_duration_proxy_sec,alignment_trace_sha256,status,output_file,output_sha256,output_bytes,modalities,original_effective_duration_sec,feature_dims_json,text_sequence_length,audio_observation_length,video_observation_length,alignment_mode,alignment_granularity,text_audio_correspondence,text_av_time_mapping_status,text_present,text_content_valid,audio_present,audio_observation_valid,audio_speech_valid,video_present,audio_visual_time_valid,vision_feature_valid,face_feature_valid,official_word_count,valid_word_time_count,text_word_valid_count,audio_word_valid_count,vision_word_valid_count,audio_coverage_start_sec,audio_coverage_end_sec,video_coverage_start_sec,video_coverage_end_sec,av_common_coverage_start_sec,av_common_coverage_end_sec,opensmile_config_sha256,roberta_asset_identity_sha256,config_sha256,mediapipe_model_sha256,process_rss_bytes,runtime_sec,error
-egA8-b7-3M$_$18,-egA8-b7-3M,18,It becomes easier at each one of these conferences to connect with people that you've met or that you're doing business with.,f9ca5d6cd8092dfb86bf9c24e1bf22bb2020a88c30e5d6895f15d8334badfeb3,-egA8-b7-3M/18.mp4,fd4bc95a6adfb16a9588b7ed65cc2812186ce3d607804dc76f4486312951ef90,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,8.386003,9115a114cd70f7be09f12c36b445bc62f333ae59aefdbed18abf14e85bc89502,PASS,features/-egA8-b7-3M___18.npz,2ecc69f8e59ce9ce562f94fe37a2c1196f55bafb0d8aa66c11696c999de8f61c,202431,text|audio|video,8.366666666666667,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",22,822,250,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,22,0,22,0,0,0.0,8.2656875,0.0,8.366666666666667,0.0,8.2656875,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,354033664,3.5043444999027997,
-egA8-b7-3M$_$20,-egA8-b7-3M,20,"Now you've got a face that you can connect with a voice, and that makes you closer to that client.",2997ee5650dda6f858bcc4f971f157b26b57bca319f3db435c46b6bc9dfc01d3,-egA8-b7-3M/20.mp4,719ef133920e74b3ea33925d2bca0270b062199116867568f88ac83cadcd74e8,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,6.644987,c6aeef37b70161c5b1d9504a99314757be8a76b85468d8b3136a3bff706744d9,PASS,features/-egA8-b7-3M___20.npz,b88419333d05422c9ccf3989becfaccb0e02d811e9f0fb58e85dfdb884e5f467,169983,text|audio|video,6.633333333333333,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",20,643,196,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,20,0,20,0,0,0.0,6.4744375,0.0,6.633333333333333,0.0,6.4744375,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,353185792,2.953545100055635,
-egA8-b7-3M$_$26,-egA8-b7-3M,26,We're updating it all the time and looking forward to your comments on our videos.,57dfcca31da6ebc3890da73654c8b44346d78eae2f1ee8bc8ad41f39b2b8fc10,-egA8-b7-3M/26.mp4,11f78aed680ea9c5862a15e04ff6c1f8776c46d29c98b68d28773ff39d959685,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,6.03099,ac9c39595b9b855d9a00c159395ed3f0927c5c6adc93081f71906846f9eda546,PASS,features/-egA8-b7-3M___26.npz,366dab98aa5c03f860362dbdf6546c52cf72e4665b3415c17d0b4500150d10ec,148961,text|audio|video,6.0,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",15,588,179,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,15,0,15,0,0,0.0,5.9205625,0.0,6.0,0.0,5.9205625,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,354242560,2.691047400003299,
-egA8-b7-3M$_$6,-egA8-b7-3M,6,First exhibiting is a wonderful opportunity to network with other legal vendors.,b98c6975a7f19c8f12491fc3bb3d8d605950b41615c28e4631c3363aefbe8de6,-egA8-b7-3M/6.mp4,2e88a00d5e55863aa956b4b0949fc0e4f2975ccfd83b3194957f6fca86ecfce0,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,6.264974,5bdecd21f3e03bd12dcffe1da8602e6ede93e24a1c0b742e379bab54b719ed8f,PASS,features/-egA8-b7-3M___6.npz,b4488fefc36f2e7a46b9d53118f441363fab67d87672d1638a0f3fc447248e2f,144189,text|audio|video,6.233333333333333,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",12,614,187,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,12,0,12,0,0,0.0,6.183125,0.0,6.233333333333333,0.0,6.183125,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,353234944,2.8423222000710666,
-egA8-b7-3M$_$9,-egA8-b7-3M,9,"Secondly, another goal of exhibiting  is building your company image.",8200dcc9204cbda2b4c2f4dc70ed0f502f5160841a03fe67d16870219cf30d90,-egA8-b7-3M/9.mp4,bcd643f328616312eae9b28e6c9aabbe8acaec3e4c4be58daeb45e3eee4d973c,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,5.089974,e2582d247aa76e51c97bd8ba6804950b0de685944f3437e184fd193a959d12c6,PASS,features/-egA8-b7-3M___9.npz,48b1dcfb5788d44693d856146ed9663bb13fe0351b883d7016feb4c3675eff07,126873,text|audio|video,5.066666666666666,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",10,489,150,TRI_MODAL_WORD_VALID,word,confirmed_match,word_valid,1,1,1,1,1,1,1,1,1,10,10,10,10,10,0.0,4.936125,0.0,5.066666666666666,0.0,4.936125,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,352780288,2.429880499956198,
-hnBHBN8p5A$_$6,-hnBHBN8p5A,6,"Discussion, how to discuss ideas and opinions more effectively than a native speaker",efd53156234a6fe19e1d8ddffac7dc78c44efc68a0a2f293dc30821bfdd094b8,-hnBHBN8p5A/6.mp4,997f6808ac3973ddd71800e91c8e10755c10b5037186d84348a79e00d672fdc7,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,6.401,3fbbf544d575e2863ec867e2a447542f5dbdd2fc796b35d4de31f4a3a83f941e,PASS,features/-hnBHBN8p5A___6.npz,b53eaba5dbc11ff883382cdae2df59fed568d7f976221ac5469c8091eb5d9196,114118,text|audio|video,6.381366666666667,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",13,629,153,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,13,0,13,0,0,0.0,6.3328125,0.0,6.381366666666667,0.0,6.3328125,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,358723584,2.5232442000415176,
-hnBHBN8p5A$_$7,-hnBHBN8p5A,7,"Picture this, before we actually start hacking, we’re in a room formal setting",96598849754d0594dd898377ebd1f8ce193af1491d5f002050f6dea780c7ca2f,-hnBHBN8p5A/7.mp4,0ec6fb76226315d3fafbb483e3500e60cc8a6729617b10e4b4b76163595080fb,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,7.372,2a6a8dca07f9c1171ded337f399f731908686d95d78e0142a0a76ab2eb5d38b5,PASS,features/-hnBHBN8p5A___7.npz,6be4d6e26faadb7a4b79b06fb4a68bb64c352f40031bb65af7ca12cc1a2922a1,116555,text|audio|video,7.3406666666666665,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",13,726,176,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,0,0,13,0,13,0,0,0.0,7.3085625,0.0,7.3406666666666665,0.0,7.3085625,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,357531648,2.672522700042464,
-iRBcNs9oI8$_$3,-iRBcNs9oI8,3,"Well, it is the secret of power pose",74ff88671014acdb3aa95ed965c04e597c2894bc5e2510e834841372ec31d977,-iRBcNs9oI8/3.mp4,39c547acd1a8da2ebc6c6ab008191a5676420398a974cd9611cad087f0ccec50,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,5.621,dca407710d5bbc4eb4c06a7c307ec5b83516f67e994ce7f36ff1f5003d67b52b,PASS,features/-iRBcNs9oI8___3.npz,c2975e94a4eef839c8a63c231e83166360b9b3d044322acdbfe35239430d5a04,92798,text|audio|video,5.6056,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",8,549,167,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,0,0,8,0,8,0,0,0.0,5.53825,0.0,5.6056,0.0,5.53825,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,356339712,2.1570655000396073,
-iRBcNs9oI8$_$6,-iRBcNs9oI8,6,What is a power pose,8b90c98e534344214d67a63ba80f4382929724c610d096f5740da1b2b8bfb1f5,-iRBcNs9oI8/6.mp4,030b0b8d8d4ae47799432ab71b66fcc881f077c5b0feef892c1f146dc0a592e3,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,2.903,1efa853c15b3c398a8ff60e1577180607a5a77b7f602452c441d9e2f76de4ac0,PASS,features/-iRBcNs9oI8___6.npz,bb757aa31994d6ea64c143d32a91d17b601edf6bed8dc3d33c772ea2e9582667,59352,text|audio|video,2.8695333333333335,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",5,278,85,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,0,0,5,0,5,0,0,0.0,2.8204375,0.0,2.8695333333333335,0.0,2.8204375,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,356462592,1.6000826999079436,
-iRBcNs9oI8$_$7,-iRBcNs9oI8,7,"Well, for starters, let's look at the word ""power""",f2ccb178171be521c123b772104e205402a7397a3add0912e887c1df79b2da01,-iRBcNs9oI8/7.mp4,cc7b1c7a06ec41d72007b5c42fb8036f30b66d5cf76e3f093160c22fc5e38081,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,4.104,34e6a1d97f23e4bd9310f1a453fedd4b8f2f97227a68a7abd53544c6ef205dcc,PASS,features/-iRBcNs9oI8___7.npz,05e61ec4ea7d788063f6673a617f45c1affcc325e1845e5b5eb4145d8d3f1730,81487,text|audio|video,4.070733333333333,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",9,396,120,AV_VALID_TEXT_UNALIGNED,clip,confirmed_mismatch,unavailable,1,1,1,1,1,1,1,0,0,9,0,9,0,0,0.0,4.00575,0.0,4.070733333333333,0.0,4.00575,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,356032512,1.9831932000815868,
-iRBcNs9oI8$_$8,-iRBcNs9oI8,8,"I've drawn this man here, and if you can tell, he has a lot of big muscles, he looks very strong",8bf39f02221f36bddb8b51da6b6156a29d9cb435c1b1294db873b5956fc6e0a1,-iRBcNs9oI8/8.mp4,72a49e3da2862addcde033bd2fbae957d086533664ca4dcbccd3a851bcd50412,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,8.093,6cb4afbc812a588c0fa46201802561778812dbf11fb1344d07bb4d6ffdca3000,PASS,features/-iRBcNs9oI8___8.npz,5ac112521b995237bb4295abaf307f41eae796af1b2cb0935ee86b2941d585d7,152594,text|audio|video,8.074733333333333,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",21,798,241,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,0,0,21,0,21,0,0,0.0,8.0260625,0.0,8.074733333333333,0.0,8.0260625,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,356040704,2.8389700999250636,
-iRBcNs9oI8$_$9,-iRBcNs9oI8,9,Power is similar to strength,77cfcd2dd3fe84ebeb9790e9e6d4c6cabd5e5ba4fdabfd581963eebbd450fba7,-iRBcNs9oI8/9.mp4,352bdcc73d3622d6abac1b09f2039b211d15b9bf7acee66f0b07783c9b7a4c74,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,3.416,841c96591f891a4f535b83cb8c8bff6b4d57ad994e54bc9bef646145f828d3e7,PASS,features/-iRBcNs9oI8___9.npz,cfc64221e4073f1a08635b022c39c18597e37f9e1fc7805040aa3f48064c5aae,61952,text|audio|video,3.4034,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",5,333,102,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,0,0,5,0,5,0,0,0.0,3.3740625,0.0,3.4034,0.0,3.3740625,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,355692544,1.736677800072357,
-lzEya4AM_4$_$5,-lzEya4AM_4,5,"If it falls into oh any of those three categories, inducing nausea and vomiting would be your next step.",35fcdf82141bdf73ce0241597e565d4fd002ccc799d6dd0ad3d1ef73c7752968,-lzEya4AM_4/5.mp4,3b74de8d0e66fd754594f05985e5af3480adcc03555f79225d3b727cb4bed043,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,7.675,f6c9ba0996e0324d1c9bd2e511e89eb29f50db329f8889233806c1fae19ad564,PASS,features/-lzEya4AM_4___5.npz,9cb1a24e093230b9ea2b04c5f81dc98c8ec831d44fff7b428d75096a67747c6c,137186,text|audio|video,7.666666666666667,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",19,752,229,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,0,0,19,0,19,0,0,0.0,7.5696875,0.0,7.666666666666667,0.0,7.5696875,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,357748736,1.8824396999552846,
-lzEya4AM_4$_$6,-lzEya4AM_4,6,"If the product or poison is some type of petroleum product or corrosive product, you would not attempt to induce vomiting and nausea, as as the product burned on the way down it could cause damage and burning on the way back up.",fabeff19e5d6ebada7f1781ee2216e38f9de68a5663ff81db310a970026924ef,-lzEya4AM_4/6.mp4,ff5da5afb551001d58100ed2471caea51c741046d5396957efbf40082307ca18,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,14.791992,aefcdf300e0f7d6b2ddabaf762fb4f177116a1bc120667850ec9b9ebdfddded0,PASS,features/-lzEya4AM_4___6.npz,bf4dd6f249bad0ddeeb9ae4c5a4d6a9f2bd5080a5e04c37ef621e057ee4d11e3,267005,text|audio|video,14.766666666666666,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",43,1470,443,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,0,0,43,0,43,0,0,0.0,14.740375,0.0,14.766666666666666,0.0,14.740375,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,359219200,4.126678200089373,
-mJ2ud6oKI8$_$1,-mJ2ud6oKI8,1,There are a dozen or more hands on techniques that we can do,26b67ad884639a25bddf06e9d77bcea529051bb8110a660e2f2742558c093b4d,-mJ2ud6oKI8/1.mp4,c8e3acb4ca08679796c4c8cdfcd8c2b3cffc0465015efaffa1eccdb55ff4f45b,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,6.103,ea2dfabb0bf2d71e7e3e8ce26b6be89ee7a59f06c83f10848318ae77647039bf,PASS,features/-mJ2ud6oKI8___1.npz,c7f654db0ee445a212414f95dd790bfb1408aef57e30e0b056f5f7737e241132,63296,text|audio|video,6.072733333333334,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",13,601,182,TRI_MODAL_WITH_AUDIO_CONTENT_INVALID,clip,no_speech,clip_only,1,1,1,1,0,1,1,0,0,13,0,13,0,0,0.0,6.0545,0.0,6.072733333333334,0.0,6.0545,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,354004992,2.196472299983725,
-mJ2ud6oKI8$_$2,-mJ2ud6oKI8,2,So physical therapists and chiropractors will do joint manipulations and mobilizations,672f0f80a7c9d3bdfe1dc1ab5a611f4dd39f48cbf8cc92518fc2d9a63106f872,-mJ2ud6oKI8/2.mp4,c41790f8b75f886bd1f5d6d72cbab1985306d0b715e5ae47203f3d0c8a3e7b28,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,5.731,c9ab373876f69443244fc9d1093df7cab0a21213d87ac028bbe8fd00674c80e3,PASS,features/-mJ2ud6oKI8___2.npz,54762d9c34d385cb925b552e995c8159faad2b1bf79e253481cd99314a7b9c88,57266,text|audio|video,5.7057,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",11,566,171,TRI_MODAL_WITH_AUDIO_CONTENT_INVALID,clip,no_speech,clip_only,1,1,1,1,0,1,1,0,0,11,0,11,0,0,0.0,5.7016875,0.0,5.7057,0.0,5.7016875,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,353890304,2.5786431001033634,
-mJ2ud6oKI8$_$6,-mJ2ud6oKI8,6,They are all very safe,f405d94b07de80ee5c8ec3140ca886ef28f35821d5e3484172a0e3dd8a510f80,-mJ2ud6oKI8/6.mp4,134a3a4ebbc423760133b0da0e90cfe84d75ea85df3968000afd84153c5d828d,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,2.257,2d65a1171ad8a65a1ada457fdb405750220e733e752e73b78270821e3a5cdf2f,PASS,features/-mJ2ud6oKI8___6.npz,3b9730bce6f9f4a9180bcce9f56c9a09f91bdb795859e80e7db95802f13f696c,65464,text|audio|video,2.2355666666666667,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",5,218,67,AV_VALID_TEXT_UNALIGNED,clip,confirmed_mismatch,unavailable,1,1,1,1,1,1,1,1,1,5,0,5,0,0,0.0,2.228125,0.0,2.2355666666666667,0.0,2.228125,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,355033088,1.6022347999969497,
-mJ2ud6oKI8$_$8,-mJ2ud6oKI8,8,Sometimes we have to stretch that joint that is already irritated,2e12bc73d35a01c69f16156d6cb6f845532fd8e0876dc09ff94424e559b52515,-mJ2ud6oKI8/8.mp4,6af6614c9838417a48c4817f4dd5bf1e6669eb5f78f983e9a68adc113fcdc7cc,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,4.192,41ca0976e5610e6e8683ce36f45036e8461a1e92d9640f92aaddf7ec2f08d81f,PASS,features/-mJ2ud6oKI8___8.npz,11016e5399d02d36298e2c3e7207caa41b4ec05d6e870037bf0651997b0152d9,110767,text|audio|video,4.171375,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",11,413,125,AV_VALID_TEXT_UNALIGNED,clip,confirmed_mismatch,unavailable,1,1,1,1,1,1,1,1,1,11,0,11,0,0,0.0,4.171375,0.0,4.170833333333333,0.0,4.170833333333333,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,356003840,2.5856632000068203,
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8,9,"It's safe and the person will feel better later on, but it's sort of like flossing your teeth for the first time",765d339019d906539f8b80ef2a5d82081fafe052d9e525595c6bedb30d822753,-mJ2ud6oKI8/9.mp4,df3442f3ed8f894b507923e87e426ae9636790a4a502d00c350a215270cc3e47,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,7.033,1f68bedc031c00d65ef2fbcfbc90565a8b3cd2c8447b59721ebe50a06f4d71bd,PASS,features/-mJ2ud6oKI8___9.npz,7050f040d157807f4429fdfa5d0e085c91ccf52024c947552d78c009e30209ad,180124,text|audio|video,7.007,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",22,686,208,AV_VALID_TEXT_UNALIGNED,clip,confirmed_mismatch,unavailable,1,1,1,1,1,1,1,1,1,22,0,22,0,0,0.0,6.90875,0.0,7.007,0.0,6.90875,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,351506432,3.7113128999480978,
-mqbVkbCndg$_$0,-mqbVkbCndg,0,"How, at a particular moment in time—our moment in time—are they limited",d2ec71d71a32912fa5fbf0916e1ce4f1673086a766e20ca968e1233418e0ec5f,-mqbVkbCndg/0.mp4,cdeba953bba30907814acf72f3e35582dec263eaa25bdd922dad7fafe02e4dda,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,6.466667,e78ed12915f2b0ad10d22c5382a269d175bfc57115b9a91f53da604ce21e0700,PASS,features/-mqbVkbCndg___0.npz,e84d88dcff0910823c0828f588676a49f14f84e9d3137ef5f7104eb5f0dd1c8f,145934,text|audio|video,6.5,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",12,634,194,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,12,0,12,0,0,0.0,6.3855,0.0,6.5,0.0,6.3855,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,353148928,3.3259245000081137,
